role,policy_id,vector_hash,GEOID,cost_delay,cost_drop,total_cost
historical_2019,historical_2019,,36047010401,3202.0,2000.0,5202.0
historical_2019,historical_2019,,36047010402,5128.0,0.0,5128.0
historical_2019,historical_2019,,36047010601,2466.0,2800.0,5266.0
historical_2019,historical_2019,,36047010602,6228.0,0.0,6228.0
historical_2019,historical_2019,,36047010801,6280.0,400.0,6680.0
historical_2019,historical_2019,,36047010802,3280.0,0.0,3280.0
historical_2019,historical_2019,,36047011000,948.0,3000.0,3948.0
historical_2019,historical_2019,,36047011200,4296.0,4200.0,8496.0
historical_2019,historical_2019,,36047011400,2336.0,2400.0,4736.0
historical_2019,historical_2019,,36047011600,132.0,3000.0,3132.0
historical_2019,historical_2019,,36047011700,3234.0,3400.0,6634.0
historical_2019,historical_2019,,36047011800,4676.0,1600.0,6276.0
historical_2019,historical_2019,,36047011901,6220.0,4000.0,10220.0
historical_2019,historical_2019,,36047011902,544.0,0.0,544.0
historical_2019,historical_2019,,36047012000,2052.0,800.0,2852.0
historical_2019,historical_2019,,36047012100,2354.0,6000.0,8354.0
historical_2019,historical_2019,,36047012200,3496.0,7600.0,11096.0
historical_2019,historical_2019,,36047012600,10630.0,4800.0,15430.0
historical_2019,historical_2019,,36047012700,848.0,2200.0,3048.0
historical_2019,historical_2019,,36047012801,320.0,2200.0,2520.0
historical_2019,historical_2019,,36047012901,768.0,6000.0,6768.0
historical_2019,historical_2019,,36047012902,808.0,6200.0,7008.0
historical_2019,historical_2019,,36047013000,1436.0,4000.0,5436.0
historical_2019,historical_2019,,36047013100,4388.0,6000.0,10388.0
historical_2019,historical_2019,,36047013200,4072.0,9600.0,13672.0
historical_2019,historical_2019,,36047013300,4934.0,9200.0,14134.0
historical_2019,historical_2019,,36047013400,5664.0,10200.0,15864.0
historical_2019,historical_2019,,36047013500,1234.0,4400.0,5634.0
historical_2019,historical_2019,,36047013600,2188.0,9600.0,11788.0
historical_2019,historical_2019,,36047013700,1256.0,6400.0,7656.0
historical_2019,historical_2019,,36047013800,5384.0,2000.0,7384.0
historical_2019,historical_2019,,36047013900,1960.0,6200.0,8160.0
historical_2019,historical_2019,,36047014000,930.0,1600.0,2530.0
historical_2019,historical_2019,,36047014101,1580.0,6600.0,8180.0
historical_2019,historical_2019,,36047014102,4428.0,4200.0,8628.0
historical_2019,historical_2019,,36047014200,4596.0,2400.0,6996.0
historical_2019,historical_2019,,36047014300,1080.0,8000.0,9080.0
historical_2019,historical_2019,,36047014500,8860.0,8000.0,16860.0
historical_2019,historical_2019,,36047014700,3658.0,4000.0,7658.0
historical_2019,historical_2019,,36047014800,1140.0,5000.0,6140.0
historical_2019,historical_2019,,36047014901,3400.0,2000.0,5400.0
historical_2019,historical_2019,,36047014902,14070.0,14800.0,28870.0
historical_2019,historical_2019,,36047015000,1320.0,2600.0,3920.0
historical_2019,historical_2019,,36047015100,2656.0,3400.0,6056.0
historical_2019,historical_2019,,36047015200,11738.0,4400.0,16138.0
historical_2019,historical_2019,,36047015300,766.0,2200.0,2966.0
historical_2019,historical_2019,,36047015400,1574.0,1200.0,2774.0
historical_2019,historical_2019,,36047015500,2510.0,7200.0,9710.0
historical_2019,historical_2019,,36047015700,3138.0,3800.0,6938.0
historical_2019,historical_2019,,36047015900,10580.0,13000.0,23580.0
historical_2019,historical_2019,,36047016000,1120.0,4600.0,5720.0
historical_2019,historical_2019,,36047016100,14500.0,8800.0,23300.0
historical_2019,historical_2019,,36047016200,1358.0,5800.0,7158.0
historical_2019,historical_2019,,36047016300,14928.0,4400.0,19328.0
historical_2019,historical_2019,,36047016400,10.0,400.0,410.0
historical_2019,historical_2019,,36047016500,1320.0,6200.0,7520.0
historical_2019,historical_2019,,36047016600,736.0,4000.0,4736.0
historical_2019,historical_2019,,36047016700,4112.0,3800.0,7912.0
historical_2019,historical_2019,,36047016800,9608.0,14400.0,24008.0
historical_2019,historical_2019,,36047016900,2590.0,17200.0,19790.0
historical_2019,historical_2019,,36047017000,1300.0,5000.0,6300.0
historical_2019,historical_2019,,36047017100,2104.0,22600.0,24704.0
historical_2019,historical_2019,,36047017200,7710.0,8400.0,16110.0
historical_2019,historical_2019,,36047017400,2190.0,6000.0,8190.0
historical_2019,historical_2019,,36047017500,240.0,800.0,1040.0
historical_2019,historical_2019,,36047017600,4252.0,4200.0,8452.0
historical_2019,historical_2019,,36047017700,22946.0,31000.0,53946.0
historical_2019,historical_2019,,36047017800,4010.0,10000.0,14010.0
historical_2019,historical_2019,,36047017900,716.0,4800.0,5516.0
historical_2019,historical_2019,,36047018000,3474.0,4400.0,7874.0
historical_2019,historical_2019,,36047018100,1076.0,8000.0,9076.0
historical_2019,historical_2019,,36047018200,2128.0,400.0,2528.0
historical_2019,historical_2019,,36047018300,3978.0,7000.0,10978.0
historical_2019,historical_2019,,36047018400,7328.0,3200.0,10528.0
historical_2019,historical_2019,,36047018501,332.0,1000.0,1332.0
historical_2019,historical_2019,,36047018600,6752.0,2400.0,9152.0
historical_2019,historical_2019,,36047018700,1050.0,800.0,1850.0
historical_2019,historical_2019,,36047018800,5466.0,1600.0,7066.0
historical_2019,historical_2019,,36047019000,6286.0,2400.0,8686.0
historical_2019,historical_2019,,36047019100,5820.0,4600.0,10420.0
historical_2019,historical_2019,,36047019200,32.0,5600.0,5632.0
historical_2019,historical_2019,,36047019300,3190.0,2800.0,5990.0
historical_2019,historical_2019,,36047019400,4324.0,3200.0,7524.0
historical_2019,historical_2019,,36047019500,5242.0,3800.0,9042.0
historical_2019,historical_2019,,36047019600,2432.0,7000.0,9432.0
historical_2019,historical_2019,,36047019700,12010.0,4800.0,16810.0
historical_2019,historical_2019,,36047019800,4530.0,800.0,5330.0
historical_2019,historical_2019,,36047019900,2042.0,4200.0,6242.0
historical_2019,historical_2019,,36047020000,6120.0,3200.0,9320.0
historical_2019,historical_2019,,36047020100,818.0,9400.0,10218.0
historical_2019,historical_2019,,36047020200,2662.0,9600.0,12262.0
historical_2019,historical_2019,,36047020300,976.0,3600.0,4576.0
historical_2019,historical_2019,,36047020400,3408.0,9000.0,12408.0
historical_2019,historical_2019,,36047020500,2468.0,4000.0,6468.0
historical_2019,historical_2019,,36047020600,12382.0,4400.0,16782.0
historical_2019,historical_2019,,36047020700,2872.0,11400.0,14272.0
historical_2019,historical_2019,,36047020800,1704.0,11600.0,13304.0
historical_2019,historical_2019,,36047021000,2408.0,7400.0,9808.0
historical_2019,historical_2019,,36047021100,940.0,1400.0,2340.0
historical_2019,historical_2019,,36047021200,22986.0,9400.0,32386.0
historical_2019,historical_2019,,36047021300,1398.0,10000.0,11398.0
historical_2019,historical_2019,,36047021400,4804.0,2400.0,7204.0
historical_2019,historical_2019,,36047021500,576.0,4800.0,5376.0
historical_2019,historical_2019,,36047021600,13446.0,3800.0,17246.0
historical_2019,historical_2019,,36047021700,2666.0,1600.0,4266.0
historical_2019,historical_2019,,36047021800,4016.0,2200.0,6216.0
historical_2019,historical_2019,,36047021900,1478.0,7400.0,8878.0
historical_2019,historical_2019,,36047022000,11984.0,5000.0,16984.0
historical_2019,historical_2019,,36047022100,11716.0,10200.0,21916.0
historical_2019,historical_2019,,36047022200,10316.0,2800.0,13116.0
historical_2019,historical_2019,,36047022400,356.0,800.0,1156.0
historical_2019,historical_2019,,36047022600,2848.0,4200.0,7048.0
historical_2019,historical_2019,,36047022700,2754.0,7400.0,10154.0
historical_2019,historical_2019,,36047022800,13526.0,7200.0,20726.0
historical_2019,historical_2019,,36047022900,2804.0,7800.0,10604.0
historical_2019,historical_2019,,36047023000,2514.0,1600.0,4114.0
historical_2019,historical_2019,,36047023100,2752.0,9600.0,12352.0
historical_2019,historical_2019,,36047023200,6484.0,9800.0,16284.0
historical_2019,historical_2019,,36047023300,368.0,9600.0,9968.0
historical_2019,historical_2019,,36047023400,18670.0,3800.0,22470.0
historical_2019,historical_2019,,36047023500,8218.0,4600.0,12818.0
historical_2019,historical_2019,,36047023600,4710.0,1400.0,6110.0
historical_2019,historical_2019,,36047023800,9816.0,2800.0,12616.0
historical_2019,historical_2019,,36047024000,13920.0,1200.0,15120.0
historical_2019,historical_2019,,36047024100,610.0,2600.0,3210.0
historical_2019,historical_2019,,36047024200,7898.0,3400.0,11298.0
historical_2019,historical_2019,,36047024300,84.0,3000.0,3084.0
historical_2019,historical_2019,,36047024400,7500.0,5200.0,12700.0
historical_2019,historical_2019,,36047024500,7068.0,2800.0,9868.0
historical_2019,historical_2019,,36047024600,12900.0,3200.0,16100.0
historical_2019,historical_2019,,36047024700,4144.0,1200.0,5344.0
historical_2019,historical_2019,,36047024800,5390.0,4600.0,9990.0
historical_2019,historical_2019,,36047024900,2374.0,6400.0,8774.0
historical_2019,historical_2019,,36047025000,2612.0,0.0,2612.0
historical_2019,historical_2019,,36047025100,372.0,3800.0,4172.0
historical_2019,historical_2019,,36047025200,4796.0,1600.0,6396.0
historical_2019,historical_2019,,36047025300,13822.0,4600.0,18422.0
historical_2019,historical_2019,,36047025400,748.0,4000.0,4748.0
historical_2019,historical_2019,,36047025500,410.0,2000.0,2410.0
historical_2019,historical_2019,,36047025600,3208.0,5400.0,8608.0
historical_2019,historical_2019,,36047025700,1048.0,4600.0,5648.0
historical_2019,historical_2019,,36047025800,476.0,8600.0,9076.0
historical_2019,historical_2019,,36047025901,1956.0,2000.0,3956.0
historical_2019,historical_2019,,36047026000,5472.0,2400.0,7872.0
historical_2019,historical_2019,,36047026100,12520.0,10200.0,22720.0
historical_2019,historical_2019,,36047026200,5408.0,2400.0,7808.0
historical_2019,historical_2019,,36047026300,3582.0,6200.0,9782.0
historical_2019,historical_2019,,36047026400,2402.0,2200.0,4602.0
historical_2019,historical_2019,,36047026500,6768.0,2400.0,9168.0
historical_2019,historical_2019,,36047026600,13630.0,4600.0,18230.0
historical_2019,historical_2019,,36047026700,14880.0,5800.0,20680.0
historical_2019,historical_2019,,36047026800,15040.0,17600.0,32640.0
historical_2019,historical_2019,,36047026900,2288.0,1200.0,3488.0
historical_2019,historical_2019,,36047027000,4884.0,2400.0,7284.0
historical_2019,historical_2019,,36047027100,548.0,7000.0,7548.0
historical_2019,historical_2019,,36047027200,1028.0,5800.0,6828.0
historical_2019,historical_2019,,36047027300,1728.0,3800.0,5528.0
historical_2019,historical_2019,,36047027400,17036.0,8200.0,25236.0
historical_2019,historical_2019,,36047027500,6876.0,3200.0,10076.0
historical_2019,historical_2019,,36047027600,17512.0,1800.0,19312.0
historical_2019,historical_2019,,36047027700,4160.0,5600.0,9760.0
historical_2019,historical_2019,,36047027800,6202.0,800.0,7002.0
historical_2019,historical_2019,,36047027900,5076.0,1400.0,6476.0
historical_2019,historical_2019,,36047028000,1892.0,400.0,2292.0
historical_2019,historical_2019,,36047028100,304.0,1800.0,2104.0
historical_2019,historical_2019,,36047028200,574.0,400.0,974.0
historical_2019,historical_2019,,36047028300,2648.0,2400.0,5048.0
historical_2019,historical_2019,,36047028400,3808.0,3200.0,7008.0
historical_2019,historical_2019,,36047028501,30.0,0.0,30.0
historical_2019,historical_2019,,36047028502,0.0,1600.0,1600.0
historical_2019,historical_2019,,36047028600,3864.0,3200.0,7064.0
historical_2019,historical_2019,,36047028700,1438.0,2400.0,3838.0
historical_2019,historical_2019,,36047028800,10778.0,2000.0,12778.0
historical_2019,historical_2019,,36047028900,5392.0,5200.0,10592.0
historical_2019,historical_2019,,36047029000,1636.0,6800.0,8436.0
historical_2019,historical_2019,,36047029100,1346.0,3000.0,4346.0
historical_2019,historical_2019,,36047029200,2504.0,0.0,2504.0
historical_2019,historical_2019,,36047029300,3328.0,1800.0,5128.0
historical_2019,historical_2019,,36047029400,6122.0,1000.0,7122.0
historical_2019,historical_2019,,36047029500,538.0,3600.0,4138.0
historical_2019,historical_2019,,36047029600,994.0,1200.0,2194.0
historical_2019,historical_2019,,36047029700,13216.0,10800.0,24016.0
historical_2019,historical_2019,,36047029800,12480.0,11800.0,24280.0
historical_2019,historical_2019,,36047029900,2488.0,2400.0,4888.0
historical_2019,historical_2019,,36047030000,2602.0,1200.0,3802.0
historical_2019,historical_2019,,36047030100,10900.0,8000.0,18900.0
historical_2019,historical_2019,,36047030200,26172.0,1600.0,27772.0
historical_2019,historical_2019,,36047030300,5328.0,800.0,6128.0
historical_2019,historical_2019,,36047030400,4284.0,2000.0,6284.0
historical_2019,historical_2019,,36047030500,5082.0,4400.0,9482.0
historical_2019,historical_2019,,36047030600,1480.0,0.0,1480.0
historical_2019,historical_2019,,36047030700,2652.0,1600.0,4252.0
historical_2019,historical_2019,,36047030800,1028.0,3600.0,4628.0
historical_2019,historical_2019,,36047030900,1194.0,3000.0,4194.0
historical_2019,historical_2019,,36047031100,5312.0,2800.0,8112.0
historical_2019,historical_2019,,36047031300,880.0,11400.0,12280.0
historical_2019,historical_2019,,36047031401,13314.0,7600.0,20914.0
historical_2019,historical_2019,,36047031402,1996.0,0.0,1996.0
historical_2019,historical_2019,,36047031500,5490.0,7000.0,12490.0
historical_2019,historical_2019,,36047031701,504.0,2400.0,2904.0
historical_2019,historical_2019,,36047031702,2358.0,13000.0,15358.0
historical_2019,historical_2019,,36047031900,2906.0,6200.0,9106.0
historical_2019,historical_2019,,36047032100,1600.0,1000.0,2600.0
historical_2019,historical_2019,,36047032300,2976.0,8200.0,11176.0
historical_2019,historical_2019,,36047032500,272.0,400.0,672.0
historical_2019,historical_2019,,36047032600,120.0,2400.0,2520.0
historical_2019,historical_2019,,36047032700,3340.0,2600.0,5940.0
historical_2019,historical_2019,,36047032800,4876.0,3200.0,8076.0
historical_2019,historical_2019,,36047032900,5124.0,7200.0,12324.0
historical_2019,historical_2019,,36047033000,1368.0,4000.0,5368.0
historical_2019,historical_2019,,36047033100,8348.0,3200.0,11548.0
historical_2019,historical_2019,,36047033300,16534.0,4800.0,21334.0
historical_2019,historical_2019,,36047033500,2358.0,10400.0,12758.0
historical_2019,historical_2019,,36047033600,0.0,4000.0,4000.0
historical_2019,historical_2019,,36047033701,3652.0,4400.0,8052.0
historical_2019,historical_2019,,36047033702,6874.0,4600.0,11474.0
historical_2019,historical_2019,,36047033900,1434.0,10400.0,11834.0
historical_2019,historical_2019,,36047034000,588.0,400.0,988.0
historical_2019,historical_2019,,36047034100,1736.0,1600.0,3336.0
historical_2019,historical_2019,,36047034200,2200.0,1400.0,3600.0
historical_2019,historical_2019,,36047034300,3600.0,2400.0,6000.0
historical_2019,historical_2019,,36047034500,1760.0,1200.0,2960.0
historical_2019,historical_2019,,36047034700,952.0,1600.0,2552.0
historical_2019,historical_2019,,36047034800,200.0,2800.0,3000.0
historical_2019,historical_2019,,36047034901,0.0,400.0,400.0
historical_2019,historical_2019,,36047034902,240.0,2800.0,3040.0
historical_2019,historical_2019,,36047035000,120.0,0.0,120.0
historical_2019,historical_2019,,36047035101,32.0,400.0,432.0
historical_2019,historical_2019,,36047035102,10684.0,2600.0,13284.0
historical_2019,historical_2019,,36047035200,1938.0,2800.0,4738.0
historical_2019,historical_2019,,36047035301,2672.0,800.0,3472.0
historical_2019,historical_2019,,36047035302,4714.0,6800.0,11514.0
historical_2019,historical_2019,,36047035400,70.0,800.0,870.0
historical_2019,historical_2019,,36047035500,104.0,1200.0,1304.0
historical_2019,historical_2019,,36047035601,1102.0,0.0,1102.0
historical_2019,historical_2019,,36047035602,986.0,800.0,1786.0
historical_2019,historical_2019,,36047035701,4800.0,2000.0,6800.0
historical_2019,historical_2019,,36047035702,1554.0,2000.0,3554.0
historical_2019,historical_2019,,36047035900,320.0,5200.0,5520.0
historical_2019,historical_2019,,36047036001,44.0,0.0,44.0
historical_2019,historical_2019,,36047036002,268.0,0.0,268.0
historical_2019,historical_2019,,36047036100,1384.0,800.0,2184.0
historical_2019,historical_2019,,36047036200,396.0,3600.0,3996.0
historical_2019,historical_2019,,36047036300,74.0,4600.0,4674.0
historical_2019,historical_2019,,36047036400,696.0,1800.0,2496.0
historical_2019,historical_2019,,36047036501,88.0,1600.0,1688.0
historical_2019,historical_2019,,36047036502,1676.0,1200.0,2876.0
historical_2019,historical_2019,,36047036600,468.0,800.0,1268.0
historical_2019,historical_2019,,36047036700,7630.0,800.0,8430.0
historical_2019,historical_2019,,36047036900,6724.0,8800.0,15524.0
historical_2019,historical_2019,,36047037000,7650.0,8600.0,16250.0
historical_2019,historical_2019,,36047037100,3582.0,8400.0,11982.0
historical_2019,historical_2019,,36047037300,1538.0,6000.0,7538.0
historical_2019,historical_2019,,36047037401,1288.0,3800.0,5088.0
historical_2019,historical_2019,,36047037402,182.0,4000.0,4182.0
historical_2019,historical_2019,,36047037500,3028.0,800.0,3828.0
historical_2019,historical_2019,,36047037700,4194.0,6600.0,10794.0
historical_2019,historical_2019,,36047037900,12846.0,5600.0,18446.0
historical_2019,historical_2019,,36047038100,17996.0,6600.0,24596.0
historical_2019,historical_2019,,36047038200,904.0,0.0,904.0
