calendar_year,random_seed,display_role,policy_id,vector_hash,efficiency_loss,equity_loss,historical_efficiency_loss,historical_equity_loss,efficiency_ratio_historical,equity_ratio_historical
2019,326,most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,14830026.000000002,511.6421811870092,16419478,1160.1949292345921,0.90319716619493029,0.44099673968110825
2019,327,most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,14761448.0,541.8290725755851,16419478,1160.1949292345921,0.89902054133511433,0.46701554964823239
2019,328,most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,14835641.333333336,490.5063237909784,16419478,1160.1949292345921,0.90353915839062215,0.42277923427451708
2019,329,most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,14801691.333333336,502.4297811285661,16419478,1160.1949292345921,0.90147149217126976,0.43305634981531149
2019,330,most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,14775142.666666666,492.7132029290191,16419478,1160.1949292345921,0.89985459139850033,0.42468139664605636
2019,331,most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,14831507.999999998,472.2037031425906,16419478,1160.1949292345921,0.90328742484992508,0.40700376397448529
2019,332,most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,14818336.666666668,484.9346055156002,16419478,1160.1949292345921,0.90248524750096615,0.41797683587147116
2019,333,most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,14808682.000000002,512.8329000253541,16419478,1160.1949292345921,0.90189724667251914,0.44202304897478051
2019,334,most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,14760879.333333334,472.310594153035,16419478,1160.1949292345921,0.89898590767217657,0.40709589591520579
2019,335,most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,14826586.000000002,468.3473881768064,16419478,1160.1949292345921,0.9029876589255762,0.40367991306925138
