setting_id,budget_group,policy_id,efficiency_ratio_historical,equity_ratio_historical
d200_delay_75_cap1,city,search_arm11_index110,1.0464771860583983,1.2515871356579373
d200_delay_75_cap1,city,search_arm11_index111,0.9936749821969578,1.2376354419162323
d200_delay_75_cap1,city,search_arm11_index112,1.3126863680401253,1.3880278082135853
d200_delay_75_cap1,city,search_arm11_index113,1.0560573718598296,1.0505432076199692
d200_delay_75_cap1,city,search_arm11_index114,1.0285336765140674,1.1424393543076377
d200_delay_75_cap1,city,search_arm11_index115,1.0539932832984664,1.1655984396043337
d200_delay_75_cap1,city,search_arm11_index116,1.0312440932719944,1.081384502187421
d200_delay_75_cap1,city,search_arm11_index117,1.0578412275246512,1.544200543829772
d200_delay_75_cap1,city,search_arm11_index118,1.015258165862995,1.138875647090814
d200_delay_75_cap1,city,search_arm11_index119,1.05274502201027,1.3352215848077338
d200_delay_75_cap1,city,search_arm11_index120,1.0553004890967779,1.464193430416805
d200_delay_75_cap1,city,search_arm11_index121,1.0661484748126682,1.4518132839851856
d200_delay_75_cap1,city,search_arm11_index122,0.9653220230380272,1.4726036474856177
d200_delay_75_cap1,city,search_arm11_index123,1.0506446196871007,1.0599304964917453
d200_delay_75_cap1,city,search_arm11_index124,1.0536479365855063,1.136707595983107
d200_delay_75_cap1,city,search_arm11_index125,1.0221707914193017,1.369914954952089
d200_delay_75_cap1,city,search_arm11_index126,0.9896751132013556,1.3006198317122768
d200_delay_75_cap1,city,search_arm11_index127,0.9629913397802585,1.250469307675893
d200_delay_75_cap1,city,search_arm11_index128,1.0576340702853528,1.0616039304740132
d200_delay_75_cap1,city,search_arm11_index129,0.9443935103229634,1.279881051808769
d200_delay_75_cap1,city,search_arm11_index130,1.0303809430875146,1.0511014318790735
d200_delay_75_cap1,city,search_arm11_index131,1.0934818926191907,1.1227670873068771
d200_delay_75_cap1,city,search_arm11_index132,0.9910482245188322,1.1172265474268415
d200_delay_75_cap1,city,search_arm11_index133,0.9532789396202299,1.2908187350746034
d200_delay_75_cap1,city,search_arm11_index134,1.0524588139986637,0.9966183300535226
d200_delay_75_cap1,city,search_arm11_index135,1.0382018160092525,1.0542521073265336
d200_delay_75_cap1,city,search_arm11_index136,0.9366217528470584,1.2603376627314027
d200_delay_75_cap1,city,search_arm11_index137,1.0772314169906954,1.129849601524539
d200_delay_75_cap1,city,search_arm11_index138,1.0130077582761223,0.9473317618979777
d200_delay_75_cap1,city,search_arm11_index139,1.0706303936850203,1.2405376267024357
d200_delay_75_cap1,city,search_arm11_index140,1.0907398525647825,1.356747540799644
d200_delay_75_cap1,city,search_arm11_index141,1.036863151230125,1.1482020480431832
d200_delay_75_cap1,city,search_arm11_index142,1.008423724687312,1.17415443254464
d200_delay_75_cap1,city,search_arm11_index143,0.9845233391168711,1.0881777868209495
d200_delay_75_cap1,city,search_arm11_index144,1.0753208440731359,1.1497398800434997
d200_delay_75_cap1,city,search_arm11_index145,0.9752645547547781,1.0370559756258129
d200_delay_75_cap1,city,search_arm11_index146,1.0021392629777723,0.9664797868875701
d200_delay_75_cap1,city,search_arm11_index147,1.084932653171048,0.9242082799758107
d200_delay_75_cap1,city,search_arm11_index148,1.0394457229323457,1.1789737347947924
d200_delay_75_cap1,city,search_arm11_index149,1.0478353745260005,1.0909884866801038
d200_delay_75_cap1,city,search_arm11_index150,1.0575691805357488,1.0213554274444447
d200_delay_75_cap1,city,search_arm11_index151,1.0072025754837217,1.0822358164916552
d200_delay_75_cap1,city,search_arm11_index152,0.9752424169534629,0.8542966848071241
d200_delay_75_cap1,city,search_arm11_index153,1.0002051331690702,1.091337051142795
d200_delay_75_cap1,city,search_arm11_index154,0.9848632036617594,1.1125966573442598
d200_delay_75_cap1,city,search_arm11_index155,1.0515148354451442,1.072490125158524
d200_delay_75_cap1,city,search_arm11_index156,0.9544807518576911,0.9708560893475875
d200_delay_75_cap1,city,search_arm11_index157,1.1278134398785973,1.5487152506812147
d200_delay_75_cap1,city,search_arm11_index158,0.9612524916696626,0.8416028122635353
d200_delay_75_cap1,city,search_arm11_index159,1.0023476749912341,1.0218230847592618
d200_delay_75_cap1,city,search_arm11_index160,1.0363596581591858,1.261098140383294
d200_delay_75_cap1,city,search_arm11_index161,1.0595176804961828,1.4825226290229805
d200_delay_75_cap1,city,search_arm11_index162,1.0479985997317847,0.9767172148662278
d200_delay_75_cap1,city,search_arm11_index163,1.0276393959800991,1.150062986608897
d200_delay_75_cap1,city,search_arm11_index164,1.001776633244487,1.1725933381751519
d200_delay_75_cap1,city,search_arm11_index165,1.0210364158242407,1.0521891158683887
d200_delay_75_cap1,city,search_arm11_index166,1.0829684834713564,1.161948563721492
d200_delay_75_cap1,city,search_arm11_index167,1.0587083959740122,1.1396585506427535
d200_delay_75_cap1,city,search_arm11_index168,0.9582347896817383,1.0450120961472176
d200_delay_75_cap1,city,search_arm11_index169,1.080597259057873,0.9684442031132394
d200_delay_75_cap1,city,search_arm11_index170,0.982181975340924,0.9908402392541074
d200_delay_75_cap1,city,search_arm11_index171,1.0048181012525819,1.138200476774615
d200_delay_75_cap1,city,search_arm11_index172,1.0358750464518516,1.1450903099156056
d200_delay_75_cap1,city,search_arm11_index173,1.0512880947662213,1.3730804699944397
d200_delay_75_cap1,city,search_arm11_index174,1.1127344751852912,1.2374278431531531
d200_delay_75_cap1,city,search_arm11_index175,1.0382624036760104,1.0202515554226768
d200_delay_75_cap1,city,search_arm11_index176,1.1530626927371395,1.3906337409327902
d200_delay_75_cap1,city,search_arm11_index177,0.9830175653071672,1.0903035366279166
d200_delay_75_cap1,city,search_arm11_index178,1.035113084840995,1.2256035974918185
d200_delay_75_cap1,city,search_arm11_index179,1.0265761765365669,1.1341793001641047
d200_delay_75_cap1,city,search_arm11_index180,1.1185498754244525,1.1954034321173181
d200_delay_75_cap1,city,search_arm11_index181,1.0762051162893698,1.2371410285242985
d200_delay_75_cap1,city,search_arm11_index182,0.9778445646264152,1.4447722960652558
d200_delay_75_cap1,city,search_arm11_index183,0.9835694568101319,1.1970019193327115
d200_delay_75_cap1,city,search_arm11_index184,0.9416583416508805,1.1200180230854084
d200_delay_75_cap1,city,search_arm11_index185,1.0641948960044294,1.2378772076652083
d200_delay_75_cap1,city,search_arm11_index186,1.0108940613219337,1.0697431633213688
d200_delay_75_cap1,city,search_arm11_index187,0.9786274988911495,0.874058143976641
d200_delay_75_cap1,city,search_arm11_index188,1.006695855850648,1.1016097850079785
d200_delay_75_cap1,city,search_arm11_index189,1.0160111797390419,1.0560219730460505
d200_delay_75_cap1,city,search_arm11_index190,0.9985649491459825,1.2490705654438794
d200_delay_75_cap1,city,search_arm11_index191,1.0608702224800484,0.8853593253813569
d200_delay_75_cap1,city,search_arm11_index192,0.9631870546742076,0.8248775102375578
d200_delay_75_cap1,city,search_arm11_index193,0.9345522119931988,1.0225135021525855
d200_delay_75_cap1,city,search_arm11_index194,0.9384784003511575,0.834865517379471
d200_delay_75_cap1,city,search_arm11_index195,0.9625295380746843,0.8456075241662209
d200_delay_75_cap1,city,search_arm11_index196,0.9576569512416047,0.845490428863578
d200_delay_75_cap1,city,search_arm11_index197,0.9464465897348193,0.8865341264959243
d200_delay_75_cap1,city,search_arm11_index198,0.9189570122960773,1.1751030769658313
d200_delay_75_cap1,city,search_arm11_index199,0.931137075226736,0.8901105547836144
d200_delay_75_cap1,city,search_arm11_index200,0.943702010256509,1.222327277699229
d200_delay_75_cap1,city,search_arm11_index201,0.9660153679212579,0.8582979597175154
d200_delay_75_cap1,city,search_arm11_index202,0.9465646878840762,0.8965779230124477
d200_delay_75_cap1,city,search_arm11_index203,0.9348243187332516,0.896394478268025
d200_delay_75_cap1,city,search_arm11_index204,0.9188111746751318,0.974083677128307
d200_delay_75_cap1,city,search_arm11_index205,0.9225824133616717,1.309138062713132
d200_delay_75_cap1,city,search_arm11_index206,0.9614277119189394,0.8344113168621505
d200_delay_75_cap1,city,search_arm11_index207,0.9426020363864341,1.0220015966558034
d200_delay_75_cap1,city,search_arm11_index208,0.9632985652591052,0.8344743027822995
d200_delay_75_cap1,city,search_arm11_index209,0.9330183103293271,1.0027221784010785
d200_delay_75_cap1,city,search_arm11_index210,0.9599910253771724,0.7671367895004406
d200_delay_75_cap1,city,search_arm11_index211,0.9517407209357238,0.8636683986395756
d200_delay_75_cap1,city,search_arm11_index212,0.9355044959566583,0.852356060200458
d200_delay_75_cap1,city,search_arm11_index213,0.9571245386137515,0.9347842805031757
d200_delay_75_cap1,city,search_arm11_index214,0.9549041709178678,0.797209069489323
d200_delay_75_cap1,city,search_arm11_index215,0.9318100150920204,0.7857834865442045
d200_delay_75_cap1,city,search_arm11_index216,0.9377756521305932,1.1539846159494545
d200_delay_75_cap1,city,search_arm11_index217,0.9383791536899302,0.9977440149861431
d200_delay_75_cap1,city,search_arm11_index218,0.9493029486782054,0.8917823117562682
d200_delay_75_cap1,city,search_arm11_index219,0.958816989955869,0.7546106502762747
d200_delay_75_cap1,city,search_arm11_index220,0.960697059911022,0.8320030107116035
d200_delay_75_cap1,city,search_arm11_index221,0.9313174490127561,1.1356944460124763
d200_delay_75_cap1,city,search_arm11_index222,0.9400573543826183,0.9447574556008022
d200_delay_75_cap1,city,search_arm11_index223,0.9541777164282838,0.8746759843436127
d200_delay_75_cap1,city,search_arm11_index224,0.9608285871313873,0.9289687750320678
d200_delay_75_cap1,city,search_arm11_index225,0.9563672525304333,0.8095574597076133
d200_delay_75_cap1,city,search_arm11_index226,0.9565479997611448,0.8813987000810748
d200_delay_75_cap1,city,search_arm11_index227,0.9615176971518158,0.9163894934850072
d200_delay_75_cap1,city,search_arm11_index228,0.9493252209196096,0.7565798001830323
d200_delay_75_cap1,city,search_arm11_index229,0.9142071393886417,0.8491554584855634
d200_delay_75_cap1,city,search_arm11_index230,0.9426712879700355,1.1163787014508226
d200_delay_75_cap1,city,search_arm11_index231,0.9215953094151716,1.0787894499494928
d200_delay_75_cap1,city,search_arm11_index232,0.9589657553831961,1.0059885287733865
d200_delay_75_cap1,city,search_arm11_index233,0.9672411702457048,0.8533920819543072
d200_delay_75_cap1,city,search_arm11_index234,0.9621520303048874,0.8006350249134538
d200_delay_75_cap1,city,search_arm11_index235,0.9522821111739619,0.8685816887085284
d200_delay_75_cap1,city,search_arm11_index236,0.9472507057824587,0.8646342405124181
d200_delay_75_cap1,city,search_arm11_index237,0.954500865588778,0.8903611827643003
d200_delay_75_cap1,city,search_arm11_index238,0.9724549062734115,0.767391337670032
d200_delay_75_cap1,city,search_arm11_index239,0.9563719728713346,0.8113522628459424
d200_delay_75_cap1,city,search_arm11_index240,0.9434187898024355,1.1142861271065456
d200_delay_75_cap1,city,search_arm11_index241,0.9570903012044298,0.9101075132051221
d200_delay_75_cap1,city,search_arm11_index242,0.968106142840279,0.9052926824288302
d200_delay_75_cap1,city,search_arm11_index243,0.9451215930314026,1.1009884253666782
d200_delay_75_cap1,city,search_arm11_index244,0.9534955226035429,0.8140367472670719
d200_delay_75_cap1,city,search_arm11_index245,0.944553658344489,1.1073103244964961
d200_delay_75_cap1,city,search_arm11_index246,0.9629403571109676,1.0090137541136628
d200_delay_75_cap1,city,search_arm11_index247,0.9559578376461899,0.9659086638091107
d200_delay_75_cap1,city,search_arm11_index248,0.9210185763713251,1.3070823741563875
d200_delay_75_cap1,city,search_arm11_index249,0.9376333995786872,1.0663270752804066
d200_delay_75_cap1,city,search_arm11_index250,0.9551788170818231,0.8276806252504577
d200_delay_75_cap1,city,search_arm11_index251,0.95891985156171,0.9395703280337041
d200_delay_75_cap1,city,search_arm11_index252,0.9457402564452166,0.8791074232694471
d200_delay_75_cap1,city,search_arm11_index253,0.9447481184642742,1.1012188980072466
d200_delay_75_cap1,city,search_arm11_index254,0.9640332056563277,0.9363779973288643
d200_delay_75_cap1,city,search_arm11_index255,0.9451599233945435,1.112026670362982
d200_delay_75_cap1,city,search_arm11_index256,0.9586036484724787,0.6517216562552263
d200_delay_75_cap1,city,search_arm11_index257,0.8594389508863093,0.954871376105989
d200_delay_75_cap1,city,search_arm11_index258,0.9314008466812734,0.7126352102292487
d200_delay_75_cap1,city,search_arm11_index259,0.879939376482552,0.7697682787725378
d200_delay_75_cap1,city,search_arm11_index260,0.8720093680841545,1.0143044101022898
d200_delay_75_cap1,city,search_arm11_index261,0.8782900804089905,0.9057085418876505
d200_delay_75_cap1,city,search_arm11_index262,0.8653279645430699,0.871144779238778
d200_delay_75_cap1,city,search_arm11_index263,0.8954019435630215,0.8170858027826858
d200_delay_75_cap1,city,search_arm11_index264,0.9427146673054062,0.687853743005119
d200_delay_75_cap1,city,search_arm11_index265,0.9517627242969501,0.659587695961708
d200_delay_75_cap1,city,search_arm11_index266,0.911585214084825,0.7674333904440084
d200_delay_75_cap1,city,search_arm11_index267,0.9652796594722174,0.6793878258253029
d200_delay_75_cap1,city,search_arm11_index268,0.8881380858054156,0.9236984559824492
d200_delay_75_cap1,city,search_arm11_index269,0.9514712880596622,0.6718098533006165
d200_delay_75_cap1,city,search_arm11_index270,0.947278400440784,0.6797971421413896
d200_delay_75_cap1,city,search_arm11_index271,0.8658103654578301,1.0390076106093293
d200_delay_75_cap1,city,search_arm11_index272,0.9556278021655834,0.6734500131103422
d200_delay_75_cap1,city,search_arm11_index273,0.924979315832147,0.7724193322788477
d200_delay_75_cap1,city,search_arm11_index274,0.8784266566015854,0.995153129893469
d200_delay_75_cap1,city,search_arm11_index275,0.9679557193185218,0.6544429116611721
d200_delay_75_cap1,city,search_arm11_index276,0.8725029125885108,0.8241559408050282
d200_delay_75_cap1,city,search_arm11_index277,0.9622112362262862,0.6288786595874867
d200_delay_75_cap1,city,search_arm11_index278,0.8781638859788212,0.948949138538477
d200_delay_75_cap1,city,search_arm11_index279,0.9577857747224029,0.7203885911117315
d200_delay_75_cap1,city,search_arm11_index280,0.8952975583028385,0.9818964579508124
d200_delay_75_cap1,city,search_arm11_index281,0.9050273161721307,0.9723749575734142
d200_delay_75_cap1,city,search_arm11_index282,0.8629431019294506,0.8481508997866086
d200_delay_75_cap1,city,search_arm11_index283,0.930590158007063,0.7182000505287282
d200_delay_75_cap1,city,search_arm11_index284,0.8537966347927889,0.9910738459529933
d200_delay_75_cap1,city,search_arm11_index285,0.889427187005081,0.8130929227442126
d200_delay_75_cap1,city,search_arm11_index286,0.9386358296953287,0.7585727057439214
d200_delay_75_cap1,city,search_arm11_index287,0.8723087064111156,1.043407976496159
d200_delay_75_cap1,city,search_arm11_index288,0.9604349764264906,0.8050771094282986
d200_delay_75_cap1,city,search_arm11_index289,0.8993030065621328,1.0991923134300698
d200_delay_75_cap1,city,search_arm11_index290,0.8559627185683087,1.086647756374228
d200_delay_75_cap1,city,search_arm11_index291,0.9353936575722055,0.8513145839912115
d200_delay_75_cap1,city,search_arm11_index292,0.942310928780475,0.8595034035000054
d200_delay_75_cap1,city,search_arm11_index293,0.9216863253553973,0.7655746625481823
d200_delay_75_cap1,city,search_arm11_index294,0.896842095671526,0.7337498744910228
d200_delay_75_cap1,city,search_arm11_index295,0.9479150489509435,0.7348355035073545
d200_delay_75_cap1,city,search_arm11_index296,0.9627963717756923,0.6493255340540112
d200_delay_75_cap1,city,search_arm11_index297,0.9128662936925155,0.7531373802272718
d200_delay_75_cap1,city,search_arm11_index298,0.9385511175014968,0.7092272142466958
d200_delay_75_cap1,city,search_arm11_index299,0.8983209814634376,0.9383315706700245
d200_delay_75_cap1,city,search_arm11_index300,0.9150555907900619,0.7956860717979966
d200_delay_75_cap1,city,search_arm11_index301,0.8719193977890654,0.789173354388232
d200_delay_75_cap1,city,search_arm11_index302,0.9707653080487376,0.6519964716309116
d200_delay_75_cap1,city,search_arm11_index303,0.8910049310757404,0.8770431727843898
d200_delay_75_cap1,city,search_arm11_index304,0.8567208710433116,1.0065715202436103
d200_delay_75_cap1,city,search_arm11_index305,0.958204212030394,0.672777947202059
d200_delay_75_cap1,city,search_arm11_index306,0.8863550965322786,1.0355175099108294
d200_delay_75_cap1,city,search_arm11_index307,0.890701589421686,0.7932781323790765
d200_delay_75_cap1,city,search_arm11_index308,0.8530124158783156,0.8948489883391585
d200_delay_75_cap1,city,search_arm11_index309,0.927999811186364,0.9178368998035351
d200_delay_75_cap1,city,search_arm11_index310,0.9588292688173272,0.6893635111988881
d200_delay_75_cap1,city,search_arm11_index311,0.9038054350169453,0.6963512817476493
d200_delay_75_cap1,city,search_arm11_index312,0.8857517742263932,0.9599269400432469
d200_delay_75_cap1,city,search_arm11_index313,0.9311737026820833,0.7739421591537488
d200_delay_75_cap1,city,search_arm11_index314,0.9102062172790094,0.989177668825538
d200_delay_75_cap1,city,search_arm11_index315,0.960114620632289,0.6738415566157068
d200_delay_75_cap1,city,search_arm11_index316,0.9138114075178972,0.9140284224188838
d200_delay_75_cap1,city,search_arm11_index317,0.8807775506860611,1.1838245483499066
d200_delay_75_cap1,city,search_arm11_index318,0.9277431501187533,0.780950676236836
d200_delay_75_cap1,city,search_arm11_index319,0.9628556150415606,0.6250102849261842
d200_delay_75_cap1,city,search_arm11_index320,0.8463966191006427,0.9425430943608921
d200_delay_75_cap1,city,search_arm11_index321,0.9666958513693115,0.6152321543378776
d200_delay_75_cap1,city,search_arm11_index322,0.8551678490112323,0.7522109414447835
d200_delay_75_cap1,city,search_arm11_index323,0.9217759222057944,0.6545503556633356
d200_delay_75_cap1,city,search_arm11_index324,0.8425797305350079,1.0472091649308544
d200_delay_75_cap1,city,search_arm11_index325,0.8479072476913367,0.853472303772685
d200_delay_75_cap1,city,search_arm11_index326,0.8461168044621562,0.874646477369773
d200_delay_75_cap1,city,search_arm11_index327,0.8936641261597745,0.6691612830832666
d200_delay_75_cap1,city,search_arm11_index328,0.847741363559349,0.9882220349928397
d200_delay_75_cap1,city,search_arm11_index329,0.9857191090192235,0.5619756289557224
d200_delay_75_cap1,city,search_arm11_index330,0.8361251572995722,0.9693996331279879
d200_delay_75_cap1,city,search_arm11_index331,0.9526836538441069,0.625091647901077
d200_delay_75_cap1,city,search_arm11_index332,0.8463114886487563,0.9888788157227898
d200_delay_75_cap1,city,search_arm11_index333,0.850626731686375,0.75737840309418
d200_delay_75_cap1,city,search_arm11_index334,0.8521570781567829,0.8856438900288538
d200_delay_75_cap1,city,search_arm11_index335,0.9769631604654122,0.5596897977010373
d200_delay_75_cap1,city,search_arm11_index336,0.8457033862508196,0.9635657445407053
d200_delay_75_cap1,city,search_arm11_index337,0.9220442795611443,0.6479803221804702
d200_delay_75_cap1,city,search_arm11_index338,0.8497431167327982,0.9015183893572033
d200_delay_75_cap1,city,search_arm11_index339,0.849741174820402,0.898774418526819
d200_delay_75_cap1,city,search_arm11_index340,0.843924699060529,0.895634990203201
d200_delay_75_cap1,city,search_arm11_index341,0.8543422374871473,0.8414692654351508
d200_delay_75_cap1,city,search_arm11_index342,0.9414385470432197,0.7052575050263173
d200_delay_75_cap1,city,search_arm11_index343,0.8988386355570809,0.6728744170284041
d200_delay_75_cap1,city,search_arm11_index344,0.83163703924534,0.8915449243675132
d200_delay_75_cap1,city,search_arm11_index345,0.9462645578543688,0.5934723144951778
d200_delay_75_cap1,city,search_arm11_index346,0.9384561878609037,0.6453231423527169
d200_delay_75_cap1,city,search_arm11_index347,0.8432328853005335,0.870479761787195
d200_delay_75_cap1,city,search_arm11_index348,0.8424438713562206,0.9856842451070067
d200_delay_75_cap1,city,search_arm11_index349,0.8462743831842036,0.9295292565937722
d200_delay_75_cap1,city,search_arm11_index350,0.8485410132084774,1.0072209478079792
d200_delay_75_cap1,city,search_arm11_index351,0.8453732760812743,0.9881809490538656
d200_delay_75_cap1,city,search_arm11_index352,0.838529872232994,0.9205120975386596
d200_delay_75_cap1,city,search_arm11_index353,0.8566746834038601,0.8300628586487031
d200_delay_75_cap1,city,search_arm11_index354,0.8431090062274519,0.9720161528039293
d200_delay_75_cap1,city,search_arm11_index355,0.8403301445264566,0.9760224628378841
d200_delay_75_cap1,city,search_arm11_index356,0.8443844244136178,0.804854567568399
d200_delay_75_cap1,city,search_arm11_index357,0.8562467008495528,0.7789749986989756
d200_delay_75_cap1,city,search_arm11_index358,0.851617196635099,0.8175562108662086
d200_delay_75_cap1,city,search_arm11_index359,0.8505131746245674,0.8632511665537731
d200_delay_75_cap1,city,search_arm11_index360,0.8761642987845831,0.7004041347606155
d200_delay_75_cap1,city,search_arm11_index361,0.8973058392894958,0.7595378662024708
d200_delay_75_cap1,city,search_arm11_index362,0.9333699458508934,0.6386407820123687
d200_delay_75_cap1,city,search_arm11_index363,0.853725844617058,0.7669662187961235
d200_delay_75_cap1,city,search_arm11_index364,0.9409824665103202,0.6277026101028692
d200_delay_75_cap1,city,search_arm11_index365,0.8474904834155638,0.8911952545035036
d200_delay_75_cap1,city,search_arm11_index366,0.9524572567342999,0.6112008988161892
d200_delay_75_cap1,city,search_arm11_index367,0.8336213450827998,0.9841945997370097
d200_delay_75_cap1,city,search_arm11_index368,0.8527254460395385,0.8802105247305337
d200_delay_75_cap1,city,search_arm11_index369,0.8513938692406566,0.7957526077646134
d200_delay_75_cap1,city,search_arm11_index370,0.8492533365509328,0.85829776441161
d200_delay_75_cap1,city,search_arm11_index371,0.9685315560951082,0.6050763301300651
d200_delay_75_cap1,city,search_arm11_index372,0.8558948561989596,0.7486751943083385
d200_delay_75_cap1,city,search_arm11_index373,0.9458731131286835,0.6735431603225566
d200_delay_75_cap1,city,search_arm11_index374,0.8506351864741917,0.9395344982815812
d200_delay_75_cap1,city,search_arm11_index375,0.8494984208331051,0.8008397959845804
d200_delay_75_cap1,city,search_arm11_index376,0.9127218452858226,0.6612510198638903
d200_delay_75_cap1,city,search_arm11_index377,0.8587366582682691,0.850844047456201
d200_delay_75_cap1,city,search_arm11_index378,0.928527891855795,0.6814545713166907
d200_delay_75_cap1,city,search_arm11_index379,0.9035124228430593,0.6853307148364992
d200_delay_75_cap1,city,search_arm11_index380,0.8432275674481259,0.9303503738111092
d200_delay_75_cap1,city,search_arm11_index381,0.8457284070451537,0.8324636678548274
d200_delay_75_cap1,city,search_arm11_index382,0.929366798010899,0.6179568526751711
d200_delay_75_cap1,city,search_arm11_index383,0.9159727112013653,0.6580884742645838
d200_delay_75_cap1,city,search_arm11_index384,0.9794019634302792,0.48712473727341105
d200_delay_75_cap1,city,search_arm11_index385,0.8033022369673125,0.9158399655418268
d200_delay_75_cap1,city,search_arm11_index386,0.9263100934593889,0.5339283932293002
d200_delay_75_cap1,city,search_arm11_index387,0.8307463139048359,0.8306391943581042
d200_delay_75_cap1,city,search_arm11_index388,0.815031761284294,0.9873884056925609
d200_delay_75_cap1,city,search_arm11_index389,0.8525721395247623,0.7147244932169149
d200_delay_75_cap1,city,search_arm11_index390,0.7864732357604511,0.90074646754354
d200_delay_75_cap1,city,search_arm11_index391,0.8271405560300168,0.9917054165522277
d200_delay_75_cap1,city,search_arm11_index392,0.8999034010616359,0.5793846563790761
d200_delay_75_cap1,city,search_arm11_index393,0.8231541683877801,0.7730075266112258
d200_delay_75_cap1,city,search_arm11_index394,0.830654222443899,0.9226173490835434
d200_delay_75_cap1,city,search_arm11_index395,0.9733984366933012,0.5100913487576818
d200_delay_75_cap1,city,search_arm11_index396,0.8008354405883663,0.9541473359007767
d200_delay_75_cap1,city,search_arm11_index397,0.8023356276654849,0.9243461419057829
d200_delay_75_cap1,city,search_arm11_index398,0.9026731357743694,0.5636096230835584
d200_delay_75_cap1,city,search_arm11_index399,0.8476027707654201,0.7592380950956
d200_delay_75_cap1,city,search_arm11_index400,0.8086184462183815,0.8825172020897927
d200_delay_75_cap1,city,search_arm11_index401,0.9920313102004511,0.49991138522004663
d200_delay_75_cap1,city,search_arm11_index402,0.8200222968887538,0.9264816705819486
d200_delay_75_cap1,city,search_arm11_index403,0.9617234651768615,0.5386636457837201
d200_delay_75_cap1,city,search_arm11_index404,0.8327652305963086,0.9056326382188917
d200_delay_75_cap1,city,search_arm11_index405,0.8107816918142454,0.9281721258695154
d200_delay_75_cap1,city,search_arm11_index406,0.9831656884096248,0.5235473293331336
d200_delay_75_cap1,city,search_arm11_index407,0.8145767114587433,0.968756190803653
d200_delay_75_cap1,city,search_arm11_index408,0.7896034192894713,0.85668872495058
d200_delay_75_cap1,city,search_arm11_index409,0.9644967849586334,0.5189391359834215
d200_delay_75_cap1,city,search_arm11_index410,0.7954337722540827,0.916608077458706
d200_delay_75_cap1,city,search_arm11_index411,0.8711286062480209,0.6212209787705825
d200_delay_75_cap1,city,search_arm11_index412,0.794479546378227,0.8849324193665556
d200_delay_75_cap1,city,search_arm11_index413,0.8409555896958691,0.9567682557357942
d200_delay_75_cap1,city,search_arm11_index414,0.8337806267126411,0.8229406127610503
d200_delay_75_cap1,city,search_arm11_index415,0.8398072920827077,0.7974934347494492
d200_delay_75_cap1,city,search_arm11_index416,0.9436709545959594,0.6152366623570061
d200_delay_75_cap1,city,search_arm11_index417,0.7799199386863566,0.8935574132095909
d200_delay_75_cap1,city,search_arm11_index418,0.9774459049492886,0.5436617993357312
d200_delay_75_cap1,city,search_arm11_index419,0.9500579044666485,0.5763336189325275
d200_delay_75_cap1,city,search_arm11_index420,0.8894237289072369,0.5961008165948773
d200_delay_75_cap1,city,search_arm11_index421,0.836743656397722,0.9983331776989445
d200_delay_75_cap1,city,search_arm11_index422,0.9609779650080084,0.5412783880895976
d200_delay_75_cap1,city,search_arm11_index423,0.9482962762298681,0.5396978628545017
d200_delay_75_cap1,city,search_arm11_index424,0.801495817774227,0.8957374106390069
d200_delay_75_cap1,city,search_arm11_index425,0.8302835860564265,0.9404952565154897
d200_delay_75_cap1,city,search_arm11_index426,0.8482974675184344,0.769264419961612
d200_delay_75_cap1,city,search_arm11_index427,0.8220591613321027,0.8468273095244427
d200_delay_75_cap1,city,search_arm11_index428,0.8207222816186004,0.8933841689770787
d200_delay_75_cap1,city,search_arm11_index429,0.8084041785921562,0.9373535894991445
d200_delay_75_cap1,city,search_arm11_index430,0.8211990360496244,0.8885006693289402
d200_delay_75_cap1,city,search_arm11_index431,0.948780335239059,0.5694377311446229
d200_delay_75_cap1,city,search_arm11_index432,0.9298400121862469,0.5766816610861196
d200_delay_75_cap1,city,search_arm11_index433,0.8829665191522789,0.6252875229607106
d200_delay_75_cap1,city,search_arm11_index434,0.8093885041101507,0.9241755957212231
d200_delay_75_cap1,city,search_arm11_index435,0.9328911449429595,0.5722139155767095
d200_delay_75_cap1,city,search_arm11_index436,0.7759207194845178,0.9755596540477275
d200_delay_75_cap1,city,search_arm11_index437,0.9246270827990742,0.5498464501520336
d200_delay_75_cap1,city,search_arm11_index438,0.8300058477704253,0.892164428919859
d200_delay_75_cap1,city,search_arm11_index439,0.9350481614813685,0.5840441580798956
d200_delay_75_cap1,city,search_arm11_index440,0.9736352529100024,0.5176050590410365
d200_delay_75_cap1,city,search_arm11_index441,0.9631750745685025,0.5973367895576751
d200_delay_75_cap1,city,search_arm11_index442,0.8168369630476852,0.9452744053276851
d200_delay_75_cap1,city,search_arm11_index443,0.9389723780513559,0.5262679776771508
d200_delay_75_cap1,city,search_arm11_index444,0.8328639843105426,1.0337294612568353
d200_delay_75_cap1,city,search_arm11_index445,0.9707377179549255,0.5329735737764834
d200_delay_75_cap1,city,search_arm11_index446,0.9535760372790414,0.5441221229981489
d200_delay_75_cap1,city,search_arm11_index447,0.9871419183562521,0.5281697155648865
d200_delay_75_cap1,city,search_arm11_index448,0.7735179763390673,0.8816037161835337
d200_delay_75_cap1,city,search_arm11_index449,0.9436495711529213,0.5007272311854954
d200_delay_75_cap1,city,search_arm11_index450,0.7885471533860959,0.7920296546069975
d200_delay_75_cap1,city,search_arm11_index451,0.9028312671945607,0.5267859532142305
d200_delay_75_cap1,city,search_arm11_index452,0.9772232572241851,0.5151416056191076
